Unnamed: 0,Id,Predicted_x,Predicted_y,Predicted_x.1,Predicted_y.1,Predicted_x.2,Predicted_y.2,result
2398,5df3bf38bd824499a7e5cdb4de856979,7층,1층,7층,7층,7층,에비뉴엘 1층,7층
2399,7c57958215e142e6a5083354bf0fad68,1조원,1조원,1조원,1조원,1조원,1조원,1조원
2400,3a0717551c974473a6e256b3412291e9,5월3일,5월3일,5월3일,5월3일,5월3일,5월3일,5월3일
2401,fba7ab08405d47d99f20e8d2a08d3d1c,고분자 과학 및 공학과,미국 메사추세츠대학교 고분자 과학 및 공학과,미국 메사추세츠대학교 고분자 과학 및 공학과,미국 메사추세츠대학교 고분자 과학 및 공학과,메사추세츠대학교 고분자 과학 및 공학과,미국 메사추세츠대학교 고분자 과학 및 공학과,고분자 과학 및 공학과
2402,521efc897e3b4343badce3de37fa36f5,오는 12월 14일,12월 14일,12월 14일,오는 12월 14일,12월 14일,12월 14일,12월 14일
2403,4aae59887d174b4db77097410c36d88f,블로그 링크,블로그 링크,,블로그 링크,블로그 링크,,블로그 링크
2404,073d9c0f54ad44f6adb1b1e558b48eae,80%,100%,80%,80%,120%,120%,80%
2405,d7d31528038344d1893b65e3f5d596e8,부평구청역,인천 지하철 1호선 환승역인 부평구청역,부평구청역,부평구청역,부평구청역,인천 지하철 1호선,부평구청역
2406,45ab212bf30d45a1a6fb78f2d96b30e6,시리아 반군,시리아 반군,시리아 반군,시리아 반군,시리아 반군,시리아 반군,시리아 반군
2407,9f12f671b85d49d898f35f00f0e7b9d5,중국 국가발전개혁위원회(NDRC),정부,중국 국가발전개혁위원회(NDRC),국가발전개혁위원회(NDRC),NDRC,중국 국가발전개혁위원회(NDRC),국가발전개혁위원회(NDRC)
2408,e6b94cbc7375403a9864697301c03591,‘동창생’,‘동창생’,‘동창생’,‘동창생’,‘동창생’,‘동창생’,‘동창생’
2409,7cb836760a524803a88eb57dd53ac32e,‘인생 특가’,‘인생 특가’,‘인생 특가’,‘인생 특가’,‘인생 특가’,‘인생 특가’,‘인생 특가’
2410,e043c3c0ddad40a7998096217d8000e4,5억원,5억원,5억원,5억원 이하,5억원,5억원,5억원
2411,a7fddd4eb5ff4645871c67aca8f54311,보신 전쟁,보신 전쟁,,보신 전쟁,보신 전쟁,,보신 전쟁
2412,dfc5223b33644e08bc6ec72d218a9352,세키가하라 전투,세키가하라 전투,세키가하라 전투,세키가하라 전투,세키가하라 전투,세키가하라 전투,세키가하라 전투
2413,ce278b650cf140b9a90d117a8dd8bc6f,지주회장,지주 최고리스크관리책임자(CRO),지주 최고리스크관리책임자(CRO),지주 최고리스크관리책임자(CRO),지주 최고리스크관리책임자(CRO),지주 최고리스크관리책임자(CRO),지주 최고리스크관리책임자(CRO)
2414,824a740246904c58b4ca5e873f6f4d3b,국회,국회,국회,국회,국회,국회,국회
2415,56977be3c9b5479f963d648ca63eba14,담원,담원,"담원이 3승을, DRX와 젠지 e스포츠",담원,담원,담원,담원
2416,014c0f8a33844f1792e1838ce740f0ee,미네소타 다코타 수 족,미네소타 다코타 수 족,미네소타 다코타 수 족,미네소타 다코타 수 족,미네소타 다코타 수 족,미네소타 다코타 수 족,미네소타 다코타 수 족
2417,56c40963462f421197a9cbe6d26e5dcd,한국,한국,일본,일본,한국,일본,일본
2418,1eeec4592ab649339d16a5a46aae54ce,22일,"22일 4시간, 27일 4시간에 이어 29일",22일,22일,27일,27일,22일
2419,13d225d68dc5411880af09bf8b6e5347,보조금,,,보조금,보조금 차별,,보조금
2420,2a63ade246f54b608005a8fd15561bde,화대군,화대군,화대군,화대군,화대군,화대군,화대군
2421,a6eae3729f714d0b9377b6a5483d819f,아일랜드,아일랜드,아일랜드,아일랜드,아일랜드,아일랜드,아일랜드
2422,de400550b17140eea32f6e20de5ed0a1,우후루 케냐타,우후루 케냐타,우후루 케냐타,우후루 케냐타,우후루 케냐타,우후루 케냐타,우후루 케냐타
2423,56a7cfcf50e24e218a0b290dbadfe7d8,마드리드,마드리드,에스파냐,마드리드,마드리드,에스파냐,마드리드
2424,bea264bf2ea1429584ce02bcb4a3650e,교회,독일 비행장,,교회,교회,,교회
2425,9230b7a2e6a747e09f9f9860564912d9,국가유공자 지정,국가유공자 지정,국가유공자 지정,국가유공자 지정,국가유공자 지정,국가유공자 지정,국가유공자 지정
2426,93581ef46dae4285ac4d7420ac203775,약 30억원,약 30억원,,약 30억원,30억원,30억원,30억원
2427,ed4b5fbe2fff4dd6b22f28080150b0a0,노송도,노송도,노송도,노송도,노송도,노송도,노송도
2428,4f2888b5ad33448195c93d7ed71094b6,80명,80명,80명,80명,80명,80명,80명
2429,6c2c9b12c9d44733b1a847358dcefe54,1992년,1987~1992년,1987~1992년,1987~1992년,1987~1992년,1987~1992년,1987~1992년
2430,7cda65a20a4c4b74b312bae9e8613130,26일,26일,26일,26일,26일,오는 26일,26일
2431,51a029a785f84447990fb99d27d56185,2차 세계대전 당시,2차 세계대전 당시,2차 세계대전 당시,2차 세계대전,2차 세계대전 당시,2차 세계대전 당시,2차 세계대전
2432,8dc1769d8a044ab58a0531b4b1d2ef14,‘디지털 포렌식’,‘디지털 포렌식’,‘디지털 포렌식’,‘디지털 포렌식’,‘디지털 포렌식’,‘디지털 포렌식’,‘디지털 포렌식’
2433,135dbfdb307343b78d6d48824395cde0,전자책,종이 책,전자책,전자책,전자책,종이 책,전자책
2434,6717f53cd1494672aceee14d3b11ad92,클레오파트르,클레오파트르,클레오파트르,클레오파트르,데메트리우스,클레오파트르,클레오파트르
2435,f91ae054d4e447f4ba6624886b9a4d37,당대 상류 여성,여성,당대 상류 여성,당대 상류 여성,당대 상류 여성,당대 상류 여성,여성
2436,3cf494da3cef45dd9ed2dedd438622f3,30만개,30만,30만개,30만개,30만개,30만개,30만개
2437,2dccaa792ccc4d809d510e0910afb7e8,하얀색,하얀색,하얀색,하얀색,하얀색,하얀색,하얀색
2438,f5bf4a5790204391ab4b96d273520f07,82%,72.2%,72.2%,72.2%,72.2%,72.2%,72.2%
2439,6ade490987f8480c8dc03c5f25b3ccf6,사회과학원,사회과학원,사회과학원,중국사회과학원,사회과학원,‘중국기업사회책임발전지수’,사회과학원
2440,50b9694430144d2eaa971a8449164c12,김성희,김성희,김효영,김성희,김성희,김효영,김성희
2441,59e4ca764850489398836a1e73f9e7e0,니코데모스 사리카스,니코데모스 사리카스,탕가니카의 수도 사제 니코데모스 사리카스,탕가니카의 수도 사제 니코데모스 사리카스,니코데모스 사리카스,니코데모스 사리카스,니코데모스 사리카스
2442,6bc17b9fc71a438fbd891e48c4f81aaa,바지 자락,바지 자락,바지 자락,바지 자락,바지 자락,바지 자락,바지 자락
2443,a5628adfdde0480081a53a01ee56c1a9,올해,2018년,,올해,2018년,,2018년
2444,9e074a3532da455980241a986cedce54,이건희,워런 버핏,워런 버핏,워런 버핏,워런 버핏,구본무 LG그룹 회장,워런 버핏
2445,e1194a8471374d248f7e9b1486937be9,1만5300원,1만5300원,1만5300원,1만5300원,1만5300원,1만5300원,1만5300원
2446,60cabbf2fd864cbe9e817bddb94a0384,금태칠기,금태칠기,,금태칠기,금태칠기,,금태칠기
2447,d75c5092c7084e268f0c9db7936c7143,11월 5일,11월 5일,11월 5일,11월 5일,11월 5일,11월 5일,11월 5일
2448,4a81c284fa5348389575c10cfb8180d0,26일,26일,26일,26일,26일,24일부터 26일,26일
2449,4217ccd9113c4eb18ffecdd2de91d391,프로필,자녀들의 프로필,,"자녀들의 프로필을 매칭회에 제공했다”고 말했다. 회원들은 자녀들의 학력과 나이, 직장경력, 종교 등의 정보가 담긴 프로필",프로필,,프로필
2450,f0c77b72e49d4823a35870b6c42b614c,김중수,김중수,김중수,김중수,김중수,김중수,김중수
2451,46a25ecde2324eb68afcff96011e5815,성장 잠재력,성장 잠재력,성장 잠재력,성장 잠재력,성장 잠재력,성장 잠재력,성장 잠재력
2452,6b17b306852c4c52a6e98528787e01d2,2분기,2분기,2분기,2분기,2분기,2분기,2분기
2453,3fff3e47a14a4e3691fbc514d105260a,심백강,심백강,심백강,심백강,심백강,심백강,심백강
2454,844cda764ffb48cf8cc63cf534d9394f,문화 공연 티켓,‘외음부 관리 제품,문화 공연 티켓,"‘옷, 가방, 액세서리 등 패션제품",‘영양제 등 건강기능식품’,‘영양제 등 건강기능식품’,등
2455,7a5690f197d94e30af72ad427cee4b1b,일본,브이스퀘어,일본,코스모,일본,일본,일본
2456,889e1833ef8e4d24be633e074f6a3aed,500명,500명,500명,500명,500명,500명,500명
2457,2547615046e446e08f1301f0e1bb551d,바이오패브리케이션,바이오패브리케이션(Biofabrication),국제학술지 바이오패브리케이션(Biofabrication),국제학술지 바이오패브리케이션(Biofabrication),바이오패브리케이션(Biofabrication),바이오패브리케이션(Biofabrication),바이오패브리케이션(Biofabrication)
2458,2a8168398e2f476d9609ff1c5fe4ee8d,홍합,홍합,,말미잘 실크 단백질,말미잘 실크단백질,,말미잘
2459,b1772c1007d94307a750cd4b2e7d9fc3,카게야마 시게오,카게야마 시게오,카게야마 시게오,에쿠보,카게야마 시게오,에쿠보,카게야마 시게오
2460,14edf38ac5e848f6a4da4bd78768b146,좀비,좀비,좀비,좀비,좀비,좀비,좀비
2461,9dd5604977df436e919cd94c6ebc9f52,C구역,C구역,C구역,C구역,C구역,C구역,C구역
2462,62d5a4233056486dbdd2334887fd598b,1112년,1112년,1096년,1112년,1096년,1096년,1096년
2463,9fff6857b1384481aa50ac7dea0ba0b7,10월,10월,10월,10월,10월,10월,10월
2464,426c1a4993414930a7a6b6974b679690,356ppi,356ppi,800만화소,356ppi,356ppi,356ppi,356ppi
2465,a58daae38ad0440881fbc51532753b50,가시광선 파장,가시광선 파장,가시광선,가시광선 파장,가시광선 파장,가시광선 파장,가시광선
2466,3a08c6e51b2e4f5990aad2194fd1acf5,수소,수소,수소,수소,수소,수소,수소
2467,a0b8edd3efe44e86bbe6fadc60a6ba8b,드라비다어 족,드라비다어 족,드라비다어 족,드라비다어 족,드라비다어 족,드라비다어 족,드라비다어 족
2468,b64f3ff08c6d43238653d206cfd89e09,주거비,주거비와 교육비,주거비,주거비와 교육비,주거비,주거비와 교육비,주거비와 교육비
2469,88b9b44c2a4a4618b0d1fe6a58833e50,②번,,②번,④번,②번,,②번
2470,3246ae0f28694a94872722853ca71a19,화석연료,화석연료,화석연료,화석연료,화석연료,화석연료,화석연료
2471,a8af8402bd7145c18cc80745e1eea195,해리 트루먼 대통령,해리 트루먼 대통령,해리 트루먼 대통령,해리 트루먼 대통령,해리 트루먼 대통령,해리 트루먼 대통령,해리 트루먼 대통령
2472,0d31de04241742379d3bb13d789e1d30,2017년,2017년,2017년,2017년,2017년,2017년,2017년
2473,da473aff60534438950026192c9b408b,이철수,이철수,이철수,이철수,이철수,이철수,이철수
2474,83c06c9c6e284133ac55ff7956c6473a,미국 라스베이거스,미국 라스베이거스,미국 라스베이거스,미국 라스베이거스,미국 라스베이거스,미국 라스베이거스,미국 라스베이거스
2475,b373e6434f2c47e299c0648a9bc779a6,토요일 전기요금,경부하요금,437만원,경부하요금을 적용한다. 업체당 1년간 평균 437만원,경부하요금,경부하요금,경부하요금
2476,c827cf00187046c4b17397c32b3d619d,내년 7월,내년 7월,내년 7월,내년 7월,내년 7월,,내년 7월
2477,558d612de966475596fd6edc87073aeb,제물포터널,제물포터널,제물포터널,제물포터널,제물포터널,제물포터널,제물포터널
2478,b670f844ecc343bdbda66765b69c1679,무레가오카 연산,옛 요시다 정의,무레가오카 연산,무레가오카 연산,무레가오카 연산,무레가오카 연산,무레가오카 연산
2479,ec017e62ae8e4e2ca3ec1bb7d145b974,감성지능,감성지능(EQ),감성지능(EQ),감성지능,감성지능,감성지능(EQ),감성지능(EQ)
2480,c7243fb71bc84d84915fa9e84eda1a11,500원,500원,500원,500원,500원,,500원
2481,45dcf5d3ed1e45d0bf4e4517eaa42f87,60대로,60대로,60대로,60대로,60대로,60대로,60대로
2482,328f67d85f4b47f9a462a7bbdefc0b20,이스라엘 노동당,이스라엘 노동당,이스라엘 노동당,이스라엘 노동당,이스라엘 노동당,이스라엘 노동당,이스라엘 노동당
2483,e6d503f9452e45ad917f7f66eb12c540,시나이 반도,시나이 반도,시나이 반도,시나이 반도,시나이 반도,시나이 반도,시나이 반도
2484,0f4b224911354e59b76f99d365268719,카바,역사가,카바,고대 그리스의 역사가,고대 그리스의 역사가,고대 그리스의 역사가,역사가
2485,487557a1fde14066955ef34aaea062ad,김원준,김원준,김원준,김원준 KAIST 문화기술대학원 교수,김원준,김원준,김원준
2486,28a145aa5d6b4e3486488e4448f64385,시장의 우상,네 가지.,시장의 우상,시장의 우상,시장의 우상,,시장의 우상
2487,ec5e1e4af0d04dc384cc800e5a8ae83b,7만800배럴,1만3300배럴,1만3300배럴,1만3300배럴,1만3300배럴,1만3300배럴,1만3300배럴
2488,8104d545e67f488d96cb8accfa7c608b,드레스덴,드레스덴,드레스덴,드레스덴,드레스덴,드레스덴,드레스덴
2489,229bdcb786e74575882ed11cf12d021a,한국경영자총협회,한국경영자총협회,,경주,산업자원부,,한국경영자총협회
2490,66e20fa2b4a5494c9cb4dd5fdf563f5c,올해 말,올해 말,올해 말,올해 말,올해 말,올해 말,올해 말
2491,bfff59318da44cdda8ae57c96d58658d,충칭,충칭,충칭,충칭,충칭,충칭,충칭
2492,0cf516006547471087c9fa08274cabed,최현,윤성주,윤성주,윤성주,최현,윤성주,윤성주
2493,a93daaf6cf59451387b77f4d2154e127,러트렐 루프,러트렐 루프,러트렐 루프,러트렐 루프,러트렐 루프,러트렐 루프,러트렐 루프
2494,30c4f76ca70d4ffb8cf21972ed9893ee,간석기(마제석기),간석기,간석기,간석기,간석기,간석기(마제석기),간석기
2495,3160575acd8c4908967bdee15bfcb3bf,337개,337개,35곳,35곳,35곳,337개,35곳
2496,0171ca856a97440197190b3c7aa7850d,11월 2일,11월 2일,11월 2일,11월 2일,11월 2일,11월 2일,11월 2일
2497,e29c14d12fa843ed9eeb0b4682590d82,정부서울청사,정부서울청사,정부서울청사,정부서울청사,정부서울청사,정부서울청사,정부서울청사
2498,68c7fc552fe44b60998542f14e179d75,신부전증,신부전증,신부전증,신부전증,신부전증,신부전증,신부전증
2499,5dcaf84a03a34ba38aea8c51e784904a,2007년,2007년,2007년,2007년,2007년,2007년,2007년
2500,3d97c853752a47fb8a8355a33d548f9f,고마루 산,고마루 산,고마루 산,고마루 산,고마루 산,고마루 산,고마루 산
2501,53bde70a1b0344be8ffc550784330228,장기 연체자,장기 연체자,장기 연체자,장기 연체자,장기 연체자,장기 연체자,장기 연체자
2502,a39561d7381641e6af934db1e1070d5b,1번 ~ 9번,,,무예도보통지의 예도(조선 세법),해동의 예도 검법 1번 ~ 9번,해동의 예도 검법 1번 ~ 9번,1번 ~ 9번
2503,ff6039f4ac444f5ba2705085b2183eb7,3월 13일,3월 13일,3월 13일,5월 11일,5월 11일,5월 11일,5월 11일
2504,cb81f4056d6a4dd5bb777c4beda88d6f,자동차 리스 광고,,,기업 광고,기업 광고,,광고
2505,9f65a22fb48c48c4bba3a6d19a22380a,LG트윈타워,서울 여의도 LG트윈타워,서울 여의도 LG트윈타워,서울 여의도 LG트윈타워,서울 여의도 LG트윈타워,서울 여의도 LG트윈타워,LG트윈타워
2506,56d87ce641a44d5f9fd1b97244982c05,메티스,불카누스,메티스,메티스,메티스,메티스,메티스
2507,1e749b6feb03418da4240cdf94237229,3.09%,3.09%,3.09%,3.09%,3.09%,3.09%,3.09%
2508,3a709edb926c4c88a0b6de6a139191a0,40건,40건,40건,40건,40건,40건,40건
2509,a4024da703874d2daef08ab7caf3ad46,직선기선 인정 요구,"""자신들의 직선기선을 넘어왔다""",직선기선 인정 요구,독도 주변수역을 제외하고 신어업협정,직선기선 인정 요구,"""자신들의 직선기선을 넘어왔다""",직선기선 인정 요구
2510,86ede5cfe5c14cee904c93f5a05c6658,울릉도,울릉도,울릉도,울릉도와 일본 오키 섬의 중간부분,울릉도,울릉도와 일본 오키 섬의 중간부분,울릉도
2511,b8994f79588e4b419aa17637749a174d,깨진 술잔,포르쉐 356A,깨진 술잔,깨진 술잔,깨진 술잔,포르쉐 356A,깨진 술잔
2512,fdec0154519b43419d12ab29c1a8d8d5,앤서니 B. 도우슨,앤서니 B. 도우슨,앤서니 B. 도우슨,프레드릭 S. 보아스,앤서니 B. 도우슨,보아스,앤서니 B. 도우슨
2513,e49a90afb65b4520bfe7cdf5763e9e91,오산,신림(원주 남쪽 8km),장호원,오산 전투,오산,장호원,오산
2514,a74b394c507f48738c7a1d27793b2bd7,파이로웨이브,파이로웨이브,파이로웨이브,파이로웨이브,파이로웨이브,파이로웨이브,파이로웨이브
2515,9350d7fb2deb4e2f94da52a194edb3f9,수도권지역,약 10년간,,103만㎡,3개,,3개
2516,f6a354ad430e4ce689e9d3228aa9c3e4,1900년,1900년,1900년,1900년,1900년,1900년,1900년
2517,971fb6e0a44c49848b328da6b931761b,테오도릭 대왕,테오도릭 대왕,테오도릭 대왕,테오도릭 대왕,테오도릭 대왕,테오도릭 대왕,테오도릭 대왕
2518,a5d38ea6c8454813b9e4e465cd780350,히기누스,히기누스,미국의 고대사 연구자 새러 포메로이,히기누스,히기누스,새러 포메로이,히기누스
2519,cdeb8c2e47034919b4b6a42d77713bfa,72%,72%,"72%가 ‘흰색·금색’, 28%",28%,28%,28%,28%
2520,1ea00d5ef9d9447d808fb7ac2739436f,살인,살인,살인,살인,살인,살인,살인
2521,0e6e8a44d7fe4a439b4f5e05fc4c54ee,토끼,토끼,거북이가 토끼를 보고도 그냥 뛰어갔기에 공정,거북이가 토끼,공정,거북이가 토끼를 보고도 그냥 뛰어갔기에,거북이가
2522,f0bbbd5f04884bb0a668319fb24bb5fb,미얀마시장,미얀마시장,미얀마시장,미얀마시장,미얀마시장,미얀마시장,미얀마시장
2523,ccec1d17a8854c3980c72fadfbfe09ce,‘대한민국 의사총회’(가칭),‘대한민국 의사총회’(가칭),‘대한민국 의사총회’,‘대한민국 의사총회’,‘대한민국 의사총회’,‘대한민국 의사총회’,‘대한민국
2524,fb9f2ad98a3643d3acadf697ad83e829,하내태수,하내태수,하내태수,하내태수,하내태수,하내태수,하내태수
2525,168310083b944856bef39cc45ad820c8,앞쪽,앞쪽,앞쪽,앞쪽,앞쪽,앞쪽,앞쪽
2526,98dc32704ce241dc8cabef23b0aa48e3,호랑이,호랑이,호랑이,호랑이,고릴라,,호랑이
2527,5bc0e618dbd04b5f8aac5d214c77f292,수비수,수비수,보조캐릭터(일명 부캐릭),공격수,수비수,보조캐릭터(일명 부캐릭),수비수
2528,4ca7ceee5a3946158975db52919255d1,레이나,레이나,레이나,레이나,레이나,레이나,레이나
2529,aa5093245f5a4ddb9ff5e117170feef3,김일영 전 KT그룹 코퍼레이트센터장,김일영 전 KT그룹 코퍼레이트센터장(58),김일영 전 KT그룹 코퍼레이트센터장(58),김일영,김일영,김일영 전 KT그룹 코퍼레이트센터장(58),김일영
2530,63d5653653fd427d936624d6d976f2b7,미국,미국,미국,미국,미국,미국,미국
2531,f7bc9d1449784d9eb9405537db62c26b,716.9㎜,55.1㎜,,716.9㎜,716.9㎜,,716.9㎜
2532,da80357692d64185ae054fb7a7bbd248,세트,세트,세트,세트,세트,세트,세트
2533,1b5005fb71004e18ab4fa8d611fb4f3e,응용물리연구소(APL),응용물리연구소,응용물리연구소(APL),응용물리연구소(APL),응용물리연구소,응용물리연구소(APL),응용물리연구소(APL)
2534,f59b46f00eb24aa89e99f0e93dfb2796,값비싼 합금,값비싼 합금,값비싼 합금,값비싼 합금,값비싼 합금,값비싼 합금,값비싼 합금
2535,748ebcd80f194eadb93d2251fbf48013,뉴욕,뉴욕,미국 뉴욕,뉴욕,뉴욕,뉴욕,뉴욕
2536,a46886ff73914685b776c64fabce603d,이계우,이계우,이계우,이계우,이계우,이계우,이계우
2537,8d181c6dba974b74bd1c648ba3a5d02a,맬컴 글레이저가,맬컴 글레이저가,맬컴 글레이저가,맬컴 글레이저가,맬컴 글레이저가,맬컴 글레이저가,맬컴 글레이저가
2538,15ca0ee130df4826bf8ee9377b3e6db6,다음달 13일,27일,다음달 13일,27일,27일,"27일까지 채권자 목록 제출, 다음달 13일",27일
2539,0df3c71c64a849f6a4ecebd4598e7def,‘책속의한줄’,‘책속의한줄’,‘책속의한줄’,‘책속의한줄’,‘책속의한줄’,‘책속의한줄’,‘책속의한줄’
2540,71e60bc3a23946f19a657c4f5afba96b,‘캠카드’,‘캠카드’,‘캠카드’,‘캠카드’,‘캠카드’,‘캠카드’,‘캠카드’
2541,efcd6fdb099643139cf398d71bb27903,‘톡상담’,‘톡상담’,,‘톡상담’,‘톡상담’,,‘톡상담’
2542,cbe4349fac2b42458f5e5df70bff1cb6,바른 생활 습관,바른 생활 습관,바른 생활 습관,바른 생활 습관,바른 생활 습관,바른 생활 습관,바른 생활 습관
2543,735876c455bc407982cd09ae4ecccaa1,미스터리 추리극,예고 살인 추리극,미스터리 추리극,미스터리 추리극,미스터리 추리극,미스터리 추리극,추리극
2544,a8278dd468f642b1a5e348262703b3da,소리바다,소비자,소비자,소비자,소비자,최종 이용자인 소비자,소비자
2545,965e84fb10394e3aa0cf2cb0dd8749db,‘빛나는 로맨스’,‘빛나는 로맨스’,‘빛나는 로맨스’,‘빛나는 로맨스’,‘빛나는 로맨스’,‘빛나는 로맨스’,‘빛나는 로맨스’
2546,6d8b842730084190baa4b1420e06dbb3,Y군인 77 Plus,Y군인 77 Plus,‘Y군인 77 Plus’,Y군인 77 Plus,Y군인 77 Plus,Y군인 77 Plus,77
2547,69efe78b4b4e446999d958451b3f2032,2009년,2009년,2009년,2009년,2009년,2009년,2009년
2548,61a4c080dfcb40d4a182b0b5c72c8511,조지 호수,조지 호수,조지 호수,조지 호수,조지 호수,조지 호수,조지 호수
2549,db1e87438973425a95813250531c275a,750억원,750억원,750억원,750억원,750억원,750억원,750억원
2550,2a1b5587a48a4759aa433dd5785f5e53,10%,10%,10%,10%,10%,10%,10%
2551,f11de29844d14289a8ff4119aec8d013,2만 9900원,2만 9900원,2만 9900원,2만 9900원,2만 9900원,2만 9900원,2만 9900원
2552,92930f8352ec482e9860ebe0c8bfa458,1508억원,1148억원,360억원,"1148억원, 민간 360억원 등 총 1508억원",1508억원,"1148억원, 민간 360억원 등 총 1508억원",1508억원
2553,2c7c28fdeffc42e5ba87c2400b092e1b,페르시아,페르시아,페르시아,메디아 왕국,페르시아,메디아 왕국,페르시아
2554,6e2dbd03c08c43499f6729b715cc923e,미국,미국,미국,미국,미국,미국,미국
2555,35efd8918af940688045c93d8aa01988,9000여명,9000여명,9000여명,9000여명,9000여명,9000여명,9000여명
2556,e60d61e292a64738931903461b56a465,애브비,미국 제약사 애브비,애브비,애브비,애브비,애브비,애브비
2557,7f1584b669b84efc8b5aecee84dc5606,1450억달러,1450억달러(약 163조원),450억달러,1450억달러,1450억달러,450억달러,1450억달러
2558,db392c4fabcf4b4faed8891e5ef5f6b6,대림산업,대림산업,대림산업,대림산업,대림산업,대림산업,대림산업
2559,0c486da6ff4f439c979c1ee5d0ed4cc0,테게아로 망명,레오니다스를 죽이려고,테게아로 망명하려고 한 레오니다스를 죽이려고,레오니다스가 망명할 수 있도록 호송시켰기 때문,레오니다스가 망명할 수 있도록 호송시켰기 때문,레오니다스를 죽이려고 추격대를 보냈다. 그러나 아기스가 자신의 심복으로 하여금 레오니다스가 망명할 수 있도록 호송시켰기 때문,레오니다스가 망명할 수 있도록 호송시켰기 때문
2560,d361b5a79be842deb7420f7388a1d7e8,한국,네오 아카디아,,한국,한국,,한국
2561,e886714ad6a84f9a9ecd23cfe9b72d06,‘통로(Un passage)’,‘통로(Un passage)’,‘통로(Un passage)’,‘통로(Un passage)’,‘통로(Un passage)’,‘통로(Un passage)’,‘통로(Un passage)’
2562,2b75caae4e084634b8616b19944062c0,22일,22일,22일,22일,22일,11~22일,22일
2563,ea4768f6baff4946a38ef92dbca2e26a,신정호,신정호,신정호,신정호,신정호,신정호,신정호
2564,81d2e15e3f2e4c31a8cd2057dcb40beb,한국노동조합총연맹(한국노총),한국노동조합총연맹(한국노총),한국노동조합총연맹(한국노총),한국노동조합총연맹(한국노총),한국노동조합총연맹(한국노총),한국노동조합총연맹(한국노총),한국노동조합총연맹(한국노총)
2565,cda0970454d446f2b3068b583a070736,삼성전자 애플,삼성전자 애플,삼성전자 애플,삼성전자 애플,삼성전자,삼성전자 애플,삼성전자
2566,9d6b77dcf6e3401785f85bdee119968a,내부정보 보호 분야,"개인정보 접속기록의 생성, 관리 등 내부정보 보호 분야",내부정보 보호 분야,"개인정보 접속기록의 생성, 관리 등 내부정보 보호 분야",내부정보 보호 분야,내부정보 보호 분야,내부정보 보호 분야
2567,539c99f727524570b00697730f81dbed,1951년 9월 28일,1951년 9월 28일,1951년 9월 28일,1951년 9월 28일,1951년 9월 28일,1951년 9월 28일,1951년 9월 28일
2568,da69b9a77050471ea1787f3d016320a9,표면적이 크게 늘어났기 때문,표면적이 크게 늘어났기 때문,표면적이 크게 늘어났기 때문,표면적이 크게 늘어났기 때문,표면적이 크게 늘어났기 때문,표면적이 크게 늘어났기 때문,표면적이 크게 늘어났기 때문
2569,dcf4fedc32ce4d538584968815952799,39만5000원,39만5000원,39만5000원,21만5000원,39만5000원,39만5000원,39만5000원
2570,5c1c339943d8475ab31d86cb648f5b0e,박미향,박미향,박미향,박미향,박미향,박미향,박미향
2571,90f5ae6317664b5c931df705a8fa5132,‘로보케어’,‘로보케어’,‘로보케어’,‘로보케어’,‘로보케어’,‘로보케어’,‘로보케어’
2572,afeb80f603b84b0d9d49318a2429fb59,한국과학기술연구원(KIST),한국과학기술연구원(KIST),‘로보케어’,한국과학기술연구원(KIST),‘로보케어’,한국과학기술연구원(KIST),한국과학기술연구원(KIST)
2573,163768b63bab4d91ba3c0436c7a25de0,지난해 말,지난해 말,지난해 말,지난해 말,지난해 말,지난해 말,지난해 말
2574,bc6c6803d5da49cb8de37c03f2ec0f93,‘삼송2차 아이파크’,‘삼송2차 아이파크’,‘삼송2차 아이파크’,‘삼송2차 아이파크’,‘삼송2차 아이파크’,‘삼송2차 아이파크’,‘삼송2차 아이파크’
2575,9386a51c92344d55b11c2d67f6baefc6,성왕 바주 (Bazoo),성왕 바주 (Bazoo),성왕 바주 (Bazoo),성왕 바주 (Bazoo),성왕 바주 (Bazoo),성왕 바주 (Bazoo),성왕 바주 (Bazoo)
2576,f6cbaa3398ce43f7b85a5aa27afd8d54,프랑수아 1세,프랑수아 1세,프랑수아 1세,프랑수아 1세,프랑수아 1세,프랑수아 1세,프랑수아 1세
2577,ce4ba7d138714c98a232b76e37971c8a,올해 1월,1월,올해 1월,1월,1월,1월,1월
2578,3fed53aa95ce42ac9a5dd595e7fb42f9,‘미니빔 TV,‘미니빔 TV(모델명 PG65K)’,‘미니빔 TV(모델명 PG65K)’,‘미니빔 TV(모델명 PG65K)’,‘미니빔 TV(모델명 PG65K)’,‘미니빔 TV(모델명 PG65K)’,‘미니빔
2579,87e110a62ed34ca8af8a024e1699bbd3,조재호,조재호,조재호,조재호,조재호 울산대 경제학부 교수,,조재호
2580,fd009b76e7ba4ac4919c2824e9f758ba,존맨,존맨,존맨,존맨,존맨,존맨,존맨
2581,c33c07efff2043a4a6c45c37363691e5,의상대사,의상대사,의상대사,의상대사,의상대사,의상대사,의상대사
2582,fd336da9667d4dc29f3aa9261a7fb789,이치키 마츠히로,이치키 마츠히로,이치키 마츠히로,이치키 마츠히로,이치키 마츠히로,이치키 마츠히로,이치키 마츠히로
2583,379f7d11a3d04d0d97c3336e204b67c9,르노삼성 QM6,르노삼성 QM6,르노삼성 QM6,르노삼성 QM6,르노삼성 QM6,르노삼성 QM6,르노삼성 QM6
